A,B,tfidfSentFullCossim,trainedLDAConceptsCossim-10topics,trainedLDASentCossim-10topics,BM25PlusSent,trainedLDAFullCossim-10topics,trainedDoc2VecConceptsCossim,trainedLDAFullCossim-20topics,trainedLDASentCossim-40topics,trainedCbowSentCossim,tfidfTextConceptsCossim,trainedLDAConceptsAndRelationsCossim-80topics,BM25PlusConcepts,trainedLDAConceptsAndRelationsCossim-20topics,trainedDoc2VecConceptsAndRelationsCossim,trainedDoc2VecSentCossim,BM25PlusConceptsAndRelations,trainedLDAConceptsCossim-40topics,tfidfTextFullCossim,trainedLDAConceptsCossim-80topics,trainedLDAConceptsAndRelationsCossim-10topics,trainedLDAConceptsCossim-20topics,trainedCbowFullCossim,trainedLDAConceptsAndRelationsCossim-40topics,BM25PlusFull,trainedDoc2VecFullCossim,trainedLDAFullCossim-80topics,trainedCbowConceptsAndRelationsCossim,preTrainedCbow300Cossim,trainedLDASentCossim-80topics,trainedLDAFullCossim-40topics,tfidfTextConceptsAndRelationsCossim,trainedLDASentCossim-20topics,trainedCbowConceptsCossim,exp1,exp2
205075,206718,0.0042523183116105956,0.008926107548177242,0.20998716083810465,0.07016147370494631,0.0,0.28004689640510905,0.0,0.061196694719421664,0.09945865284268844,0.013193326568779426,0.0,0.012151500517622758,0.1868465691804886,0.3057760881986865,0.3195910501459551,0.012461638789812716,0.0,0.010824038882072085,0.0010220131371170282,0.0,0.0,0.1265782117843628,0.00832323357462883,0.015125921900750088,0.12460969581912823,0.0,0.1200033575296402,0.1897088885307312,0.04168767509148808,0.07026118040084839,0.013234734066359857,0.15894596976199316,0.12847594916820526,0,0
205075,206764,0.007349148838003737,0.04710761085152626,0.19393902186179887,0.2847925692192333,0.5087960958480835,0.2984427740797108,0.0,0.07544501892547928,0.10556839202286812,0.006246043626787125,0.02658459544181824,0.011612415914946942,0.026707949116826057,0.15456660272375228,0.2893597504838191,0.011978498428536929,0.0,0.00539160687864025,0.0,0.09599290788173677,0.0,0.14044587314128876,0.0,0.014555288823708228,0.20054595967946592,0.0,0.21163830161094666,0.1915787011384964,0.07183021565313162,0.0,0.005744317035032142,0.14373295075422682,0.2026319354772568,0,0
205075,206770,0.002874822221478202,0.01607650704681873,0.2559715579491344,0.049441671985123926,0.0,0.24380139213438776,0.0,0.09712625683710813,0.11985598830974542,0.0066479005990232355,0.0,0.012655805811597,0.0,0.17358963301112468,0.1265081080668307,0.01287674316529118,0.0,0.005297065701552921,0.0,0.0,0.0,0.184661328792572,0.06823544204235077,0.01567874699775413,0.3784343978662034,0.0,0.21993185579776764,0.11533555388450625,0.05747586233680532,0.01588689535856247,0.007084545647047323,0.15710087507513573,0.2160460501909256,0,0
205075,206841,8.738710490854056e-05,0.0,0.2382316251476526,0.0989338325052138,0.5053241252899171,-0.041610546186237836,0.0,0.0983566999925172,0.059760223541283165,0.00020457475244758225,0.0,0.0128339695909439,0.0,-0.019738666066256932,0.2910469825388945,0.013197196510949949,0.0,0.001739795385826759,0.0,0.0,0.8070965409278871,0.2489238381385803,0.007188528776168823,0.016031523836747455,0.05027184949381277,0.0,0.2403050810098648,0.2524581849575043,0.059433329116404775,0.0758756548166275,0.00018315704650352196,0.1938409656992288,0.2367638647556305,0,0
205075,206872,0.002495741912795771,0.0,0.21293374177431929,0.06468842528939131,0.0,0.3180900993192657,0.0,0.08789720149854055,0.0975209649365682,0.004466642701134845,0.0,0.013025807569092857,0.0,0.34652477689267946,0.18002387109261456,0.013367009402902677,0.0,0.0059101089917159245,0.0,0.0,0.0,0.17176350951194766,0.0,0.015309988455543513,0.1965885667861616,0.0,0.27803537249565125,0.15010890364646912,0.055342957442898105,0.0,0.004305359942733149,0.18238880514075845,0.2849625647068024,0,0
205075,206905,2.249804438881693e-05,0.02319967374205589,0.2500946286441633,0.05267233690214555,0.0,-0.12068712179887188,0.0,0.13396025142591553,0.040635323299447496,0.0014253512666663232,0.0,0.01225847961076337,0.0,-0.08058645104895815,0.3322464159133797,0.012635224293135764,0.9366735816001892,0.0014925075193764612,0.0,0.0507245734333992,0.0,0.20819416642189026,0.052858568727970116,0.015381129875947096,0.04495516418911605,0.0,0.2262583523988724,0.10037215054035188,0.0807484942027621,0.17225033044815066,0.0015691813719495725,0.21478545318952036,0.24927590787410736,0,0
205075,206937,0.00472099227171758,0.03209211304783821,0.2908109576090921,0.042984354437831336,0.0,0.2470234817626965,0.6096904277801514,0.10160709916648003,0.13302755827683027,0.013991566864300527,0.0,0.012916181723515798,0.3283902108669281,0.2835158619679616,0.2776155387640086,0.01343666067707753,0.0,0.02272290839694564,0.0,0.0,0.0,0.14149287343025208,0.10859096795320512,0.015810471517516068,0.40529944063817225,0.0,0.12998518347740173,0.16354763507843018,0.0487625054532424,0.07971061766147614,0.014240533154376922,0.1391807103177257,0.13454023003578186,0,0
205075,207077,0.009293485261248943,0.04954085126519203,0.1991812412591148,0.03958556573024378,0.2514877915382385,0.3809901856323209,0.5166913866996765,0.0782433416577279,0.15476241282944928,0.023999335047302246,0.0,0.012369256882165985,0.2517858147621155,0.32507277282153035,0.5279926852522895,0.012678469437753859,0.0,0.03064821558489478,0.0,0.0,0.0,0.17951937019824982,0.10199587792158127,0.015453996120040624,0.2938686822430086,0.0,0.16853980720043182,0.15755844116210938,0.04617988115080213,0.004943117965012789,0.023739514154536644,0.12621172885958326,0.22217442095279694,0,0
205075,207238,0.009400168999290696,0.047791738063097,0.2280697878225353,0.07781197948122953,0.565514862537384,0.20737781971324173,0.6277684569358826,0.0949658618276489,0.14566183492926685,0.01057909238695125,0.0,0.012356895400904762,0.640707790851593,0.2430329740413465,0.21059295019319973,0.012799475635187976,0.0011946719605475664,0.010422990733575716,0.0,0.0,0.0,0.1714835911989212,0.0,0.015247220679422784,0.3637854288570563,0.0,0.17002443969249725,0.1217816174030304,0.06741132399163625,0.0,0.011220290548907582,0.12209584800333813,0.13611890375614166,0,0
205075,207259,0.0,0.9987650513648988,0.2405347025487572,0.003110351607939648,0.0,0.2420187414667393,0.0,0.11643172629932262,0.08950120125543969,0.0,0.0,0.01118773447348895,0.0,0.16115155469246245,0.2771934147668789,0.011449992282455041,0.0,0.0,0.0,0.0,0.0,0.17496588826179504,0.0,0.013509954153849726,0.33043740299736946,0.0,0.14290551841259005,0.08243076503276825,0.06987216236101912,0.0,0.0,0.18630162592784602,0.11765441298484802,0,0
205075,207468,0.00378514174431616,0.0,0.2179920070181633,0.034922374832952074,0.11924567073583606,0.50195715777829,0.02893849462270737,0.08829719718931052,0.11553925727590406,0.005510978472700248,0.12622590363025665,0.012542360287035663,0.999638855457306,0.5178458401811509,0.4166143153931835,0.012772631434764382,0.7428144812583923,0.006910623145651082,0.0,0.0,0.0,0.161312535405159,0.08674141019582747,0.015369345587499719,0.4511791149501205,0.0,0.21050123870372767,0.10363297909498216,0.06231094927109521,0.0,0.005878204906043039,0.16998008066210255,0.2274564206600189,0,0
205075,207561,0.0,0.0,0.30825104810104803,0.2061145125167137,0.8173518776893616,0.4573720538238161,0.0,0.1457849519712658,0.11859958263210438,0.0,0.0,0.012351292852048845,0.0,0.5706228585101971,0.08283379825262381,0.013674458381731563,0.0,0.0,0.0,0.0,0.0,0.291289895772934,0.0,0.015127920755413587,0.4533077088612881,0.0,0.4495316445827484,0.05776366218924521,0.08968946656437013,0.0,0.0,0.2619830602940557,0.3594991862773895,0,0
205075,207633,0.0,0.07202353328466415,0.2426848620580041,0.03415829574172194,0.7029955387115479,0.32964939299439583,0.0,0.10132653237747144,0.08468854084170509,0.0,0.0,0.011022864536140663,0.1340610682964325,0.2726419792044724,0.15338567472715514,0.011449677113180316,0.008562339469790459,0.0,0.0,0.0,0.0,0.12915852665901184,0.0,0.013639355361860265,0.4508013703737152,0.0,0.1852874755859375,0.08216384053230286,0.03536299423410975,0.941900670528412,0.0,0.17877488549376647,0.14033839106559753,0,0
205075,207758,6.60910647091115e-05,0.0,0.22468370651422534,0.23397031257019602,0.0,0.3579054294054237,0.0,0.09701039292505516,0.083896602444314,0.000261207599622989,0.0,0.012445176716918877,0.0,0.2779262731995573,0.22673062033161226,0.01293111030290837,0.0,0.00047233311110775686,0.0,0.999910056591034,0.999746322631836,0.1345898061990738,0.0,0.015467955455242287,0.0653140448309256,0.0,0.16678769886493686,0.14867302775382996,0.05591352587414381,0.9508434534072876,0.00022346007484955297,0.17555437073102362,0.14630116522312164,0,0
205075,207967,3.4966454727509475e-05,0.018589725717902184,0.2750091214812069,0.0361935652207998,0.0,0.026275772399867867,0.0,0.13733487671681222,0.06492055720598214,0.0012475171423899894,0.0,0.013423031361659404,0.0004948501591570674,0.00867150558232146,0.2286241325737828,0.013946620846991078,0.0,0.0020355967601568548,0.0009225846733897923,0.1582028716802597,0.0,0.2349708378314972,0.04478268697857857,0.016994366465328502,0.06202131226360182,0.0,0.2755143642425537,0.2369261234998703,0.08502029626845344,0.296482652425766,0.001382797156198097,0.21491423153503605,0.31546589732170105,1,0
205075,208011,0.01051469951803356,0.0012115503195673227,0.2081823510254316,0.12181494666217993,0.0,0.3466763587633617,0.12587276101112366,0.11193032781914647,0.13161921824713976,0.014880826862917718,0.0,0.012588839166702642,0.4921842813491821,0.35127456778549365,0.2515301694043199,0.012774370673453135,0.0,0.010263508237255034,0.0,0.0,0.0,0.20189765095710754,0.0,0.01545113303749763,0.37485160642308096,0.0,0.1989866942167282,0.15371349453926084,0.08588883614879447,0.06305594742298126,0.009678550202464813,0.18831729153023988,0.229526162147522,0,0
205075,208043,6.60776094271637e-05,0.0,0.2256208225231379,0.2335546031882104,0.0,0.36114921775361697,0.0,0.0967578455597034,0.08392723545734886,0.00026131858058579143,0.0,0.012445176716918877,0.0,0.2823079940508315,0.22964165181203586,0.01293111030290837,0.0,0.00047165337884798206,0.0,0.9999441504478456,0.999807596206665,0.1346902996301651,0.0,0.015468658165954004,0.07738105831268087,0.0,0.1629752516746521,0.14856034517288208,0.0563043960652273,0.946745216846466,0.0002235472339136311,0.17152372076969796,0.14598681032657626,0,0
205075,208480,0.008373322827906244,0.04903636872768402,0.20864069318912667,0.08984309513341818,0.01651117391884327,0.4257343614550177,0.6277684569358826,0.09950630161536578,0.10807502185711748,0.020998524677619267,0.0,0.012691757605591688,0.9924080371856691,0.4911161237037162,0.4968073120799392,0.012972360873754241,0.0,0.018140607373491824,0.0,0.0,0.0,0.1681928038597107,0.10475355386734007,0.014757635760188141,0.3890376275405308,0.0,0.2215040624141693,0.1812454015016556,0.07756231924147841,0.0,0.02265613270396393,0.16280204170272894,0.27123749256134033,0,0
205075,208485,0.008373322827906244,0.04841164872050285,0.2086396853518012,0.08984309513341822,0.01761259883642197,0.40960757986359614,0.6277303099632263,0.09950726493297436,0.10807502185711748,0.020998524677619267,0.0,0.012691757605591688,0.9935407042503356,0.4882826442418056,0.5128477695625473,0.012972360873754241,0.0,0.018140607373491824,0.0,0.0,0.0,0.1681928038597107,0.10488396883010864,0.014757635760188141,0.4057281048439312,0.0,0.2215040624141693,0.1812454015016556,0.07756206685127655,0.0,0.02265613270396393,0.16280121653665472,0.27123749256134033,0,0
205075,208511,0.009119920807268849,0.04911230131983757,0.20550276252701588,0.09416192279845242,0.933556854724884,0.3637581433844384,0.6277684569358826,0.10287808233575883,0.10319562616376242,0.014128914472336431,0.0,0.012741869495940054,0.999638855457306,0.35727436208703706,0.5313783655568635,0.013025188138569007,0.0,0.021577749521433563,0.0,0.0,0.0,0.1727873831987381,0.10489288717508316,0.014795569943853204,0.3748026282515617,0.0,0.21818728744983676,0.1766934096813202,0.07683410596858954,0.0,0.01589819692488154,0.1637409733308629,0.19746556878089905,0,0
205075,208596,0.0031718968685398308,0.10616017132997513,0.2787490623556427,0.07752873077469331,0.0,0.35281134897033634,0.0,0.12766581290871562,0.14291926124060186,0.00903011906925671,0.0,0.011995518408111607,0.021141095086932186,0.4473028651770056,0.16702285780978746,0.012478271634295972,0.0,0.02571924462716324,0.0,0.0,0.0,0.14641518890857694,0.0,0.016116602966474332,0.31814654022223443,0.0,0.16199147701263428,0.1257369965314865,0.12365269161641107,0.0,0.00861231216809714,0.2399832459103147,0.16767871379852295,0,0
205075,208622,0.0045360278282270345,0.9771504998207092,0.20347937067486568,0.05406233060193801,0.4381531774997711,0.5312040961203445,0.1759689599275589,0.09774152407891844,0.11080757764389752,0.011819249601264115,0.0,0.014480231947784613,0.26928764581680303,0.4521900706862704,0.36450670334129215,0.014508378824601088,0.0,0.029178386127329838,0.0,0.0,0.0,0.2286503612995148,0.0,0.0172741737683291,0.3780470776875243,0.0,0.2943458557128906,0.25973960757255554,0.044705638467922464,0.0,0.011505496689328678,0.1271678725284148,0.3726230263710022,0,0
205075,208624,0.0045360278282270345,0.9775159358978271,0.2034805568046336,0.05406233060193799,0.41156256198883057,0.5431955449486524,0.19871169328689572,0.0977560796894766,0.11080757764389752,0.011819249601264115,0.0,0.014480231947784613,0.2728329002857208,0.4696976092744833,0.3645340659741743,0.014508378824601088,0.0,0.029178386127329838,0.0,0.0,0.0,0.2286503612995148,0.0,0.0172741737683291,0.4213166200927579,0.0,0.2943458557128906,0.25973960757255554,0.0443913066362973,0.0,0.011505496689328678,0.12792999354599216,0.3726230263710022,0,0
205075,208657,0.0054426923551176365,0.04164646565914154,0.23807659724341898,0.07640512790425508,0.0,0.4066858944605975,0.08255617320537567,0.101939496080726,0.07705691311361605,0.011678848194871343,0.0,0.012601109172258384,0.8711622953414917,0.4318147998361647,0.4740637772561611,0.012863304219505978,0.0,0.014956370211550359,0.0,0.0,0.0,0.1402975469827652,0.1048138290643692,0.014895748241760248,0.3820336497735755,0.0,0.1791759878396988,0.2121174931526184,0.0761260945995664,0.0,0.011759665609755684,0.16685248776499567,0.1979319155216217,0,0
205075,208776,0.0,0.0,0.2180695804799425,0.4223222515612104,0.0,0.20355982525567834,0.0,0.12828312318065554,0.08538361137797093,0.0,0.0,0.01121175780475308,0.0,0.14388263552730718,0.2338226715576395,0.011420519297225859,0.010248101316392422,0.0,0.0,0.0,0.0,0.08264252543449402,0.0,0.013523543478767549,0.31527388771854115,0.0,0.09312484413385393,0.06984862685203552,0.07262269828211644,0.0,0.0,0.37304154976174747,0.1545281708240509,0,0
205075,208777,0.0037394266722534384,0.0496782623231411,0.2830204264389285,0.02069003712099397,0.0,0.5041409370745499,0.6252566576004028,0.12407924692112647,0.07667900286179054,0.014362403833191303,0.0,0.013855807820966829,0.03793185576796532,0.5308984416682799,0.4200232746187657,0.01393387277526136,0.0,0.01696056108252447,0.0,0.0,0.0,0.2382676899433136,0.003801840823143721,0.015590484949470991,0.3082222272877678,0.0,0.4045873880386353,0.17996340990066528,0.07902420914887905,0.0,0.014165702501628153,0.1761582664000742,0.4265131652355194,0,0
205075,209136,0.0,0.0,0.20370001118394665,0.3780096851116279,0.0,0.2584443017949043,0.0,0.07828190970908977,0.0800270094675408,0.0,0.0,0.010734795568374004,0.0,0.032551886884381015,0.1846860040842806,0.010946653523353837,0.0,0.0,0.0,0.0,0.03351166099309921,0.12125509977340697,0.07676874101161958,0.013526672339402556,0.11501214104374533,0.0,0.14183011651039126,0.06682094931602478,0.0486961361877192,0.0,0.0,0.2568982642936124,0.14623938500881195,0,0
205075,209176,0.0,0.0,0.1857900420878211,0.1960267668283136,0.0,0.19148913108709495,0.0,0.1117777331924901,0.07071671158011103,0.0,0.0,0.010676289129408635,0.0,-0.03650650366925017,0.3208511448667976,0.010922222671593956,0.0,0.0,0.0,0.0,0.0,0.0686674565076828,0.0,0.013148795997489462,0.34834776058656297,0.0,0.04215000942349434,0.056361585855484016,0.06505321052953086,0.034251920878887177,0.0,0.3286322973154742,0.04717570170760155,0,0
205075,209266,0.003931047113093414,0.006153345573693514,0.2237941727779829,0.07348284878550546,0.0,0.15466411746486436,0.7686205506324768,0.07838133025657515,0.09991024516147548,0.014489478226128968,0.0,0.01217994840361532,0.0,0.1697131698388399,0.4031722191604333,0.012603268796172502,0.0,0.014284238689906163,0.0,0.0,0.0,0.15363189578056335,0.023806385695934296,0.015510958596289844,0.2214489757366863,0.0,0.1003301963210106,0.1789793074131012,0.04601226466685807,0.004615714773535729,0.014708247684052215,0.1472860246024883,0.11667495965957643,0,0
205075,209385,0.0017072585886089126,0.0,0.1732212606981625,0.04431267361968544,0.0,0.3070869765528139,0.0,0.08220920166967728,0.09808805346546047,0.002124423827638273,0.0,0.012329721362339986,0.0,0.2990339947749581,0.4872452069526732,0.012882593587252843,0.0,0.002714644162068488,0.0,0.0,0.0,0.13648463785648346,0.0,0.015203177351006063,0.3706723989451611,0.0,0.12576018273830414,0.12095732986927032,0.028895098332429862,0.0,0.002072238230578927,0.1294767464487903,0.14091865718364716,0,0
205075,209491,0.0019633557995427198,0.0,0.17774156524123286,0.04527018101325757,0.0,0.3459992246136753,0.0,0.0808857189202878,0.10483408582037326,0.002131411657633731,0.0,0.011984344041678554,0.0,0.37333003450225904,0.5634054852867707,0.012479294689029372,0.0,0.0023791689517082657,0.0,0.0,0.0,0.13390019536018372,0.0,0.014935403451459122,0.4950185318963304,0.0,0.12167827039957048,0.11857935786247252,0.033614514275164965,0.0,0.002120551395086644,0.11319533168795096,0.13667771220207214,0,0
205075,209506,0.01099898790964395,0.048616450279951096,0.2405852484008319,0.06980341140679258,0.9990682005882264,0.30703082041379404,0.0,0.07576980987488796,0.13398437637396846,0.01972471932165961,0.0,0.011877431055303363,0.0,0.2538461668868689,0.4037359438252368,0.012043909707434141,0.0,0.02137122699989866,0.0,0.0,0.0,0.116377592086792,0.00935739278793335,0.015069904457782566,0.4312459484744835,0.0,0.08709152042865753,0.14320971071720126,0.06307542308778287,0.0,0.01903385113430954,0.18123888903051275,0.12134389579296112,0,0
205075,222031,0.0059664937285544796,0.03954669088125229,0.2311432684648611,0.061110431919624675,0.0,0.3502260919896841,0.0,0.07909990616038759,0.12932668547398352,0.01366011525797251,0.07777102291584015,0.011791375345792374,0.0,0.29144072080293143,0.25839577937249986,0.0121557843439265,0.0,0.0168609871926196,0.0,0.03882836923003197,0.7980954647064209,0.12724733352661133,0.0,0.01507039421383522,0.2976862617539892,0.0,0.13105960190296173,0.1476185917854309,0.05904931572383676,0.045925706624984734,0.013447739243146543,0.12361213659075487,0.12887750566005707,0,0
205075,222044,0.0051609674939850966,0.04564051330089569,0.21401400759350508,0.1373658745886404,0.577712893486023,0.1941239155266333,0.6260107159614563,0.12071398236379348,0.09079479551392383,0.024631442595447025,0.0,0.012138234345354616,0.0,0.4074267636789127,0.2427652605852079,0.0122456875608359,0.4210083484649658,0.023487150026739824,0.0,0.0,0.0,0.13265042006969452,0.0,0.014525283502267885,0.3196865711509089,0.0,0.1511557251214981,0.13968665897846222,0.08865003198272838,0.0,0.024013196731496714,0.2127845063564721,0.17773184180259705,0,0
205075,222053,5.271889468778536e-05,0.0,0.266165753039692,0.09799381260340656,0.0,0.33186439690251285,0.0,0.06628369249339247,0.031425967459277865,0.0,0.0,0.010253275664429462,0.999638855457306,0.3000613979517581,0.1653801795702307,0.010508048381993469,0.0,0.0006522134920421434,0.0,0.0,0.0,0.06688007712364198,0.0,0.012894772756890941,0.20596054016548532,0.0,0.07395833730697632,0.04117151349782944,0.031158710428481468,0.0,0.0,0.16821034577803626,0.05359448865056038,0,0
205075,222054,5.271889468778536e-05,0.0,0.2661950842413152,0.09799381260340656,0.0,0.20802029052991805,0.0,0.0662804959695144,0.031425967459277865,0.0,0.0,0.010253275664429462,0.999638855457306,0.30290562581097746,0.2142454361741514,0.010508048381993469,0.0,0.0006522134920421434,0.0,0.0,0.0,0.06688007712364198,0.0,0.012894772756890941,0.2272521631507215,0.0,0.07395833730697632,0.04117151349782944,0.04429417885518793,0.0,0.0,0.16819975597398548,0.05359448865056038,0,0
205075,222078,0.01272843541282838,0.04968286678195,0.1930753347567386,0.04831566652279495,0.0,0.5497172759768749,0.0,0.0722541728028421,0.13143767174547433,0.03514871150980302,0.0,0.011990032376928592,0.0,0.5184427432194613,0.5520697374305998,0.012287785190745866,0.0,0.034240678732585364,0.13432355225086212,0.0,0.0,0.15947148203849792,0.013507175259292126,0.014801774951112375,0.5488832595017282,0.0,0.1335766613483429,0.14684051275253296,0.05237904642940538,0.0,0.03590988216570142,0.1481531254940049,0.1571023166179657,0,0
205075,222079,0.0057621173026886205,0.0,0.2661131368982854,0.16754934085882658,0.0,0.3003900229950178,0.0,0.11335426709267275,0.1100426980857752,0.010026895959177613,0.0,0.012159502292402652,0.37921199202537537,0.32137188017883306,0.4149573107722622,0.012447847796695506,0.0,0.013062007289730478,0.01926545426249504,0.0,0.0,0.11206559836864473,0.034903962165117264,0.015286770656929157,0.2995666067186486,0.0,0.09518824517726898,0.113706573843956,0.06764836995285821,0.0,0.010223775710104141,0.1544828973710537,0.10375215858221054,0,0
205075,232847,0.009170775382620134,0.04828368127346039,0.21573379161518771,0.10421430547298394,0.0,0.508610209799257,0.6277684569358826,0.07676981350884708,0.1158621635424487,0.01738967845249471,0.0,0.01269314955304238,0.999638855457306,0.5325771110368884,0.5884479177573914,0.012960086033252752,0.0,0.01855221460184717,0.0,0.0,0.0,0.1969601958990097,0.08562574535608293,0.014768257321652024,0.4887378484095249,0.0,0.2376816272735596,0.17586109042167666,0.0573870686228098,0.0,0.018460187975349363,0.1344307313496568,0.2758005261421204,0,0
